timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
916631984488, -4.625544616272116549e+00, -2.429664760144417901e+00, -1.992532370763202465e+01, -3.267976869767037773e-02, 9.205947946104114932e-01, -3.845229077128979323e-01, -5.982800596793406284e-02, -1.255452008560407062e+00, -6.969670531074876330e-01, -2.596105138921886990e+00, 8.549651721006577484e-03, 2.275388405971870854e-03, -4.861712058830278994e-03, -6.293303584554458749e-04, 3.391355958549132732e-04, 1.245435926184950380e-02, 
916665342136, -4.669970302542239438e+00, -2.452567318237226068e+00, -2.001090637909943126e+01, -3.258322212821729985e-02, 9.184459344165915029e-01, -3.900501945020781180e-01, -5.706351687609395595e-02, -1.265790204024910937e+00, -7.090870102864421654e-01, -2.586939023674853733e+00, 8.466261252960800843e-03, 2.077636553789244823e-03, -4.920739251322999233e-03, -6.466130818890329732e-04, 3.339081323035707162e-04, 1.245832661613666646e-02, 
916699025796, -4.714742799580144528e+00, -2.477246048527952826e+00, -2.009713044676178484e+01, -3.352733519058410938e-02, 9.168525421532041086e-01, -3.938818760734195124e-01, -5.580682254983417717e-02, -1.277183928698647275e+00, -7.260935032696016478e-01, -2.579716738783244701e+00, 8.638352784908537654e-03, 1.765054347617891562e-03, -4.975146428081796308e-03, -6.614441970003517596e-04, 3.320786676897721518e-04, 1.246177014393247753e-02, 
916732078476, -4.764498452402831319e+00, -2.500072834213188155e+00, -2.018001994241895858e+01, -3.422750560300145267e-02, 9.158178634254520167e-01, -3.962628039804131364e-01, -5.551494458807894328e-02, -1.298866938103522717e+00, -7.357156667215081214e-01, -2.576487586372027128e+00, 8.775529280597485146e-03, 1.631137722479213776e-03, -4.957393141564936032e-03, -7.073050171098365290e-04, 3.164580541209901176e-04, 1.247058201710930965e-02, 
916765434305, -4.807182067113984658e+00, -2.525203739146778315e+00, -2.026650910877387446e+01, -3.578194640169100882e-02, 9.156213973725971789e-01, -3.967686998314920999e-01, -5.414524742935546836e-02, -1.313793559037109038e+00, -7.550063389557623017e-01, -2.576262612298047205e+00, 8.885348710685671281e-03, 1.941115133614224053e-03, -4.561594577106699647e-03, -6.955476179539487810e-04, 3.177197388179573323e-04, 1.246848929841700565e-02, 
916798763201, -4.850323981726749167e+00, -2.551955237480254990e+00, -2.035255175450890164e+01, -3.631086513847617270e-02, 9.163376555984744654e-01, -3.951952519737187419e-01, -5.317456932233444178e-02, -1.330323215366147949e+00, -7.678053937068671786e-01, -2.573620493862251113e+00, 9.180539618856321804e-03, 1.845986964937113266e-03, -4.756666885091092971e-03, -6.907911311876275542e-04, 3.220287676047568033e-04, 1.246808133220765440e-02, 
916832128818, -4.896294360724470884e+00, -2.577031668176177348e+00, -2.043808090642048469e+01, -3.647526598857838559e-02, 9.172616263969880501e-01, -3.931592166062614080e-01, -5.221584154416871598e-02, -1.346623618996087401e+00, -7.891233004886589741e-01, -2.569513892703397140e+00, 9.244922689119161943e-03, 1.896874514271029624e-03, -4.807811850391145031e-03, -6.972623973750579143e-04, 3.162104069663211397e-04, 1.246918641743995776e-02, 
916865478934, -4.940513801146598993e+00, -2.601221578132829837e+00, -2.052440589579875407e+01, -3.753360132566782581e-02, 9.194120827865692736e-01, -3.880712653225522613e-01, -5.170438887117723842e-02, -1.353486610255387079e+00, -8.140685021826946643e-01, -2.562428227134496694e+00, 9.454667647669119657e-03, 2.013304873329723691e-03, -4.775088105226696529e-03, -6.920041682200928817e-04, 3.021586588692371260e-04, 1.246910971613953735e-02, 
916898840481, -4.987698818697618997e+00, -2.627875186065209423e+00, -2.060892882196655762e+01, -3.945077283540565638e-02, 9.220215799360415021e-01, -3.815880001594807447e-01, -5.206189383054871112e-02, -1.363240536638335554e+00, -8.252452114713291209e-01, -2.545090995540777001e+00, 9.293838643657095083e-03, 1.901766797287184887e-03, -4.720869671602284136e-03, -7.034751051655357404e-04, 2.989726683499611460e-04, 1.247115178624983584e-02, 
916932257704, -5.032702976910688797e+00, -2.654489081238870618e+00, -2.069406058142159210e+01, -4.134111548480243203e-02, 9.243558614332657575e-01, -3.754749365347002654e-01, -5.362579266267673145e-02, -1.369839758510247973e+00, -8.414413872689775475e-01, -2.537038536798406962e+00, 9.056827776622150203e-03, 1.959218958694406831e-03, -4.432205268806674661e-03, -6.995687099306174611e-04, 2.970334536151028235e-04, 1.247025849743723172e-02, 
916965558864, -5.081593942514911255e+00, -2.682024656879482549e+00, -2.077763666655841490e+01, -4.452837945862261892e-02, 9.271361903541207594e-01, -3.680753115962684396e-01, -5.437161899140425386e-02, -1.384287433848244264e+00, -8.586700593487117672e-01, -2.536517805072834975e+00, 8.527351285441653675e-03, 2.189791530817892205e-03, -4.161558336541720804e-03, -7.111458507815585344e-04, 2.967718974147440605e-04, 1.247115330528403808e-02, 
916998919199, -5.130750174189204316e+00, -2.708768075541812870e+00, -2.086135434836547020e+01, -4.614744068616810635e-02, 9.304466145191854221e-01, -3.594231625067516034e-01, -5.435532634018649251e-02, -1.401224953585211264e+00, -8.627513119832020960e-01, -2.543531381824775117e+00, 7.473251313509479861e-03, 2.691750046997513652e-03, -3.540577803113144611e-03, -7.224971036556887462e-04, 3.001966405792424520e-04, 1.247519769512899467e-02, 
917032277129, -5.178210490342110894e+00, -2.738075965443847348e+00, -2.094615163726929552e+01, -4.896333822131687663e-02, 9.343648306189633601e-01, -3.488687012754749239e-01, -5.343766539608991312e-02, -1.418462614675296107e+00, -8.781140294115774569e-01, -2.541590554393224899e+00, 7.321897612443971359e-03, 2.892702390175670019e-03, -2.958674076111882968e-03, -7.231603760154132858e-04, 2.995702846113847324e-04, 1.247519679816676795e-02, 
917065632030, -5.227630428383996275e+00, -2.766428345319603466e+00, -2.103026229242029999e+01, -5.083507632839637941e-02, 9.380144072016722845e-01, -3.382506533311266383e-01, -5.595768417159171365e-02, -1.433448409395257084e+00, -8.888014398811409089e-01, -2.543602927894279553e+00, 6.924622281361290238e-03, 2.693399845149312914e-03, -2.882995888992428458e-03, -7.330095367699419320e-04, 2.975316421895682546e-04, 1.247783122807628528e-02, 
917098989467, -5.276682582285214806e+00, -2.794819992272448594e+00, -2.111481507025609261e+01, -5.328400595763068542e-02, 9.413397178209735872e-01, -3.281239125102300425e-01, -5.809516675951592601e-02, -1.443965743661641321e+00, -9.011086437434452368e-01, -2.548566863757648626e+00, 6.587677704461840540e-03, 2.744167697930728015e-03, -2.745167540925878922e-03, -7.401185940221294496e-04, 2.956568618949845175e-04, 1.247993710312472401e-02, 
917132355839, -5.324888149472295495e+00, -2.828151106615099941e+00, -2.119991726689699973e+01, -5.710937923243075698e-02, 9.446443684889775927e-01, -3.180058120893278772e-01, -5.707748560644892999e-02, -1.456551566389088448e+00, -9.144423704168429534e-01, -2.552548842231165516e+00, 6.628770826628967508e-03, 3.174296742727750024e-03, -2.062645353135588149e-03, -7.377718807751761218e-04, 3.028912169761605196e-04, 1.247887055085861174e-02, 
917165729308, -5.374717878476567456e+00, -2.856929591891358200e+00, -2.128442260347095427e+01, -6.048362578656894806e-02, 9.480574653918819594e-01, -3.073466519141255238e-01, -5.537877647265528058e-02, -1.469835030755320071e+00, -9.235056983665020924e-01, -2.548456619327950978e+00, 5.952603460341201677e-03, 3.507904340244700960e-03, -1.458188623506749722e-03, -7.398551003450937625e-04, 3.082487930393494201e-04, 1.247728768609376350e-02, 
917199136216, -5.424261591781775138e+00, -2.886942515946161247e+00, -2.136923628175833301e+01, -6.506153368235779999e-02, 9.521337901692350503e-01, -2.931273797137298742e-01, -5.731127040146277718e-02, -1.480805696243780334e+00, -9.273853017352287065e-01, -2.540972310912234633e+00, 5.255396359089952070e-03, 3.495043876009048481e-03, -8.621085705450365561e-04, -7.400652848760147420e-04, 3.094251992173442808e-04, 1.247761034838337779e-02, 
917232438466, -5.473643638610579565e+00, -2.919081393039078876e+00, -2.145417297042098781e+01, -6.749250837784354085e-02, 9.568183553827923626e-01, -2.759631298372908770e-01, -6.154467552795978014e-02, -1.494453878633538846e+00, -9.376668183679196522e-01, -2.552225545072372093e+00, 5.366521166121818523e-03, 3.902468463798935971e-03, -5.296675907327637539e-04, -7.373247780086522162e-04, 3.109172028495625780e-04, 1.247659201202698347e-02, 
917265792219, -5.522451426269341823e+00, -2.951933816154045154e+00, -2.153982862303166357e+01, -7.153281683620270337e-02, 9.632776040205492940e-01, -2.510176324206347398e-01, -6.300366593974826568e-02, -1.498806776111899275e+00, -9.554846318275103112e-01, -2.560852757250895007e+00, 5.619691360218878606e-03, 4.036190874748012136e-03, 7.263923953849333649e-05, -7.335910365644577507e-04, 3.084121033983249372e-04, 1.247617958613607067e-02, 
917299151786, -5.573248050904179074e+00, -2.984601041145656719e+00, -2.162509241139240146e+01, -7.484956142587628758e-02, 9.692221326275174409e-01, -2.245964830425817016e-01, -6.754569256602724336e-02, -1.506936864005353094e+00, -9.605038110293314668e-01, -2.568521381346910548e+00, 5.468664762530623530e-03, 3.903418289385594993e-03, 2.082807342866883427e-04, -7.368787214528493400e-04, 3.136982891876005197e-04, 1.247615862831090092e-02, 
917332515100, -5.625003997495209518e+00, -3.015001539571831479e+00, -2.171062198430838208e+01, -7.761443035334084084e-02, 9.731627499080600652e-01, -2.040280046325843311e-01, -7.282057207929157339e-02, -1.518173857382249858e+00, -9.760072667060433194e-01, -2.569978000925308592e+00, 5.358210699454860754e-03, 3.961665051337483374e-03, 6.342551395349210709e-04, -7.448311644593485353e-04, 3.046778475203547288e-04, 1.248071802740261665e-02, 
917365870749, -5.676405242014125108e+00, -3.048039551338487474e+00, -2.179633544192461514e+01, -8.141678200931225240e-02, 9.765149905118417628e-01, -1.849635820026969968e-01, -7.468771147677064071e-02, -1.530732671283452362e+00, -9.828205076504961113e-01, -2.594458236815569308e+00, 5.259751371784375865e-03, 4.185246186871757756e-03, 1.093835837071450599e-03, -7.503011320775031072e-04, 3.080915785591109134e-04, 1.248192219605173160e-02, 
917399227152, -5.726010091337181862e+00, -3.084101634940998871e+00, -2.188371059756836701e+01, -8.414713909266945124e-02, 9.809147664915550680e-01, -1.584762701371387195e-01, -7.490495086947020209e-02, -1.535949380357894301e+00, -1.005430126892428389e+00, -2.621383985552468765e+00, 5.286412531524652299e-03, 4.189882142335772316e-03, 1.549491967778788160e-03, -7.461641829671201943e-04, 3.113410059378115212e-04, 1.247994884281781319e-02, 
917432602449, -5.777451844482744292e+00, -3.121556904233097729e+00, -2.197106982072421388e+01, -8.864563993386481711e-02, 9.840134017485606677e-01, -1.337400283520067679e-01, -7.728635401120886872e-02, -1.553075954309351969e+00, -1.012567970065421541e+00, -2.620882500435576024e+00, 5.237868549959040672e-03, 4.332475040970293692e-03, 1.873485334093418983e-03, -7.492854243948576147e-04, 3.272796076392863081e-04, 1.247907252671752280e-02, 
917465966254, -5.829342801928533824e+00, -3.158793180325241146e+00, -2.205829944018196542e+01, -9.039813426184860334e-02, 9.862262297007179379e-01, -1.138137687654737634e-01, -7.894572320070816773e-02, -1.565674172936409869e+00, -1.028524728231219765e+00, -2.631712013914937032e+00, 5.260184975196701383e-03, 4.141097034380702979e-03, 2.201815175010534906e-03, -7.518881901859659697e-04, 3.374920005087509735e-04, 1.247744947641713127e-02, 
917499305558, -5.884392656723417048e+00, -3.197583964251658362e+00, -2.214492058705546285e+01, -9.434258752263235959e-02, 9.877880428919088018e-01, -9.599734137590854033e-02, -7.847782456251116423e-02, -1.579331589407420688e+00, -1.042757337160114428e+00, -2.643201649988148993e+00, 5.264995390705446039e-03, 4.179328401411239700e-03, 2.784305566298875354e-03, -7.696204204499315377e-04, 3.544397737940037114e-04, 1.248055252633939981e-02, 
917532724733, -5.938809608170847021e+00, -3.232032722051101370e+00, -2.223282011008932457e+01, -9.696070880684680426e-02, 9.891885656332835008e-01, -7.876566592362015118e-02, -7.681518365303781348e-02, -1.589665639166602196e+00, -1.043668976375962343e+00, -2.660250777888727658e+00, 5.284610653201749983e-03, 3.994804823023276504e-03, 2.625318659819524288e-03, -7.786234306079699513e-04, 3.614683851452402878e-04, 1.248296308482786839e-02, 
917566031831, -5.992857724977717737e+00, -3.266743105166692640e+00, -2.232146974494393632e+01, -9.997020649008411808e-02, 9.903839797948995605e-01, -5.872759347342199066e-02, -7.547582490285378864e-02, -1.601596552557292608e+00, -1.040406612743308479e+00, -2.677078961440884974e+00, 5.163060440927998672e-03, 4.224186427475126911e-03, 3.183204358542588222e-03, -7.811414989129750143e-04, 3.632826329001563105e-04, 1.248344442335543210e-02, 
917599390696, -6.045127186102759786e+00, -3.303402334347218083e+00, -2.241057319729674191e+01, -1.018860370182032432e-01, 9.911118737369153386e-01, -4.242843614458120111e-02, -7.427191262349086553e-02, -1.608200628380030972e+00, -1.045085612844181444e+00, -2.672764456924575427e+00, 4.827093539550218054e-03, 3.754550467555601602e-03, 3.347129653118322782e-03, -7.765291310730602610e-04, 3.767873188595102026e-04, 1.247797291249757440e-02, 
917632856863, -6.096273238789491344e+00, -3.335742227855603925e+00, -2.250069142972578007e+01, -1.045396786698428865e-01, 9.910100464533525555e-01, -3.575533104082828650e-02, -7.544600529047787441e-02, -1.610967241035609065e+00, -1.035642814479402096e+00, -2.669812907059854634e+00, 4.401126166693938163e-03, 3.540851411552657646e-03, 3.807014001043869042e-03, -7.641178229470496196e-04, 3.723412973729298744e-04, 1.247402645411900372e-02, 
917666116962, -6.150580923493519592e+00, -3.370613781547545873e+00, -2.258908109587111923e+01, -1.064627196389628105e-01, 9.911441074328213308e-01, -2.809827677921949290e-02, -7.422623842220610335e-02, -1.625908699500944188e+00, -1.025922632689978187e+00, -2.683584902824477147e+00, 4.343148484211878727e-03, 3.505633563195388516e-03, 4.117545700843246517e-03, -7.720275222731840100e-04, 3.796436396892164571e-04, 1.247606565491413480e-02, 
917699480242, -6.201892287194796793e+00, -3.404195072430012292e+00, -2.267937134357170237e+01, -1.068876024729785296e-01, 9.912038545587743554e-01, -1.237936836261378272e-02, -7.705005116383377428e-02, -1.628077557751260729e+00, -1.022621985855511451e+00, -2.686038709567014404e+00, 4.231432298901237343e-03, 2.674429037186490735e-03, 4.580085790953103593e-03, -7.664005921256030873e-04, 3.717717571798930735e-04, 1.247632569933000528e-02, 
